Suburb,Rooms,Type,Method,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price
-1.719824827969119,-1.0299246485441316,1.7693968422539694,2.316856656473897,-1.4648645504416402,-0.42241516658907846,-0.9470351748622228,0.6733666682978894,-0.636847024947872,-1.3631998952516795,0.001065079695361551,0.11041767575699447,1.5962315996795726,-0.022676466920903842,0.11051506542845797,-0.8724441212889187,-0.7846248060811246,700000.0
-1.719824827969119,0.10893836971409726,-0.6320032294838783,2.316856656473897,-1.4648645504416402,-0.42241516658907846,0.08828423220821574,0.6733666682978894,0.4039981548321378,-0.7009367321290417,1.4959014691023218,1.3136807280153215,1.5962315996795726,0.008866526364797359,0.01139247863191087,-0.8724441212889187,-0.7846248060811246,1350000.0
-1.719824827969119,-1.0299246485441316,1.7693968422539694,-0.36395620912144994,-1.4648645504416402,-0.42241516658907846,-0.9470351748622228,0.6733666682978894,-0.636847024947872,-1.3631998952516795,-1.4994299963591962,1.4511965054162732,1.5962315996795726,0.017698564484825968,0.012354833843559699,-0.8724441212889187,-0.7846248060811246,750000.0
-1.719824827969119,-1.0299246485441316,-0.6320032294838783,-0.36395620912144994,-1.4648645504416402,-0.42241516658907846,-0.9470351748622228,-0.7723755222926781,-0.636847024947872,-0.7597357980137619,0.001065079695361551,0.11041767575699447,1.5962315996795726,0.010128246096268438,0.020053675536476807,-0.8724441212889187,-0.7846248060811246,1172500.0
-1.719824827969119,-2.16878766680236,1.7693968422539694,1.423252367942115,-1.4648645504416402,-0.42241516658907846,-1.9823545819326613,-0.7723755222926781,-0.636847024947872,-1.3631998952516795,0.001065079695361551,0.11041767575699447,1.5962315996795726,0.09592518783343308,0.0344890037106622,-0.8724441212889187,-0.7846248060811246,441000.0
-1.719824827969119,-1.0299246485441316,-0.6320032294838783,-0.36395620912144994,-1.4648645504416402,-0.42241516658907846,-0.9470351748622228,-0.7723755222926781,0.4039981548321378,-0.6266642278536058,-1.4994299963591962,-2.639897872262039,1.5962315996795726,0.002557927707710908,0.022940741171423293,-0.8724441212889187,-0.7846248060811246,1310000.0
-1.719824827969119,0.10893836971409726,-0.6320032294838783,-0.36395620912144994,-1.4648645504416402,-0.42241516658907846,0.08828423220821574,0.6733666682978894,-0.636847024947872,-1.0135001876215017,-1.4994299963591962,-2.983687315764418,1.5962315996795726,0.04545639857629323,-0.02132759856305522,-0.8724441212889187,-0.7846248060811246,1200000.0
-1.719824827969119,0.10893836971409726,-0.6320032294838783,-0.36395620912144994,-1.4648645504416402,-0.42241516658907846,-0.9470351748622228,-0.7723755222926781,-0.636847024947872,-0.9361329956679224,-1.4994299963591962,-2.639897872262039,1.5962315996795726,0.08961658917625698,0.012354833843559699,-0.8724441212889187,-0.7846248060811246,1176500.0
-1.719824827969119,0.10893836971409726,-0.6320032294838783,-0.36395620912144994,-1.4648645504416402,-0.42241516658907846,0.08828423220821574,-0.7723755222926781,-1.677692204727882,-0.7968720501514799,0.001065079695361551,0.11041767575699447,1.5962315996795726,0.08835486944487556,0.021978385959774464,-0.8724441212889187,-0.7846248060811246,955000.0
-1.719824827969119,-1.0299246485441316,-0.6320032294838783,-0.36395620912144994,-1.4648645504416402,-0.42241516658907846,-0.9470351748622228,-0.7723755222926781,-0.636847024947872,-0.8989967435302044,-1.4994299963591962,0.6261018410105632,1.5962315996795726,0.10223378649060919,0.04988668709676993,-0.8724441212889187,-0.7846248060811246,890000.0
-1.719824827969119,1.247801387972326,-0.6320032294838783,-1.2575604976532324,-1.4648645504416402,-0.42241516658907846,1.1236036392786544,0.6733666682978894,0.4039981548321378,1.050656493699991,0.8498680768349607,-2.2961084287596596,1.5962315996795726,0.024007163142002068,-0.0001557839073280337,-0.8724441212889187,-0.7846248060811246,1330000.0
-1.719824827969119,0.10893836971409726,0.5686968063850455,-0.36395620912144994,-1.4648645504416402,-0.42241516658907846,0.08828423220821574,0.6733666682978894,0.4039981548321378,-1.3631998952516795,0.001065079695361551,1.4855754497665112,1.5962315996795726,-0.0012272314866126823,0.006580702573940247,-0.8724441212889187,-0.7846248060811246,900000.0
-1.719824827969119,0.10893836971409726,1.7693968422539694,-0.36395620912144994,-1.4648645504416402,-0.42241516658907846,0.08828423220821574,0.6733666682978894,0.4039981548321378,2.8517647223793143,-1.4994299963591962,0.11041767575699447,1.5962315996795726,0.017698564484825968,0.012354833843559699,-0.8724441212889187,-0.7846248060811246,1090000.0
-1.719824827969119,-1.0299246485441316,1.7693968422539694,-0.36395620912144994,-1.4648645504416402,-0.42241516658907846,-0.9470351748622228,-0.7723755222926781,-0.636847024947872,-1.3631998952516795,-1.4994299963591962,0.11041767575699447,1.5962315996795726,0.09718690756490415,0.01909132032482798,-0.8724441212889187,-0.7846248060811246,500000.0
-1.719824827969119,-1.0299246485441316,-0.6320032294838783,-1.2575604976532324,-1.4648645504416402,-0.42241516658907846,-0.9470351748622228,0.6733666682978894,-0.636847024947872,-0.9794586231619268,0.8498680768349607,1.5887122828172249,1.5962315996795726,0.01643684475344454,0.02390309638307212,-0.8724441212889187,-0.7846248060811246,1100000.0
-1.719824827969119,-1.0299246485441316,-0.6320032294838783,-0.36395620912144994,-1.4648645504416402,-0.42241516658907846,-0.9470351748622228,-0.7723755222926781,-1.677692204727882,-0.908280806564634,-1.4994299963591962,-2.2961084287596596,1.5962315996795726,0.015175125021973459,-0.011704046446840456,-0.8724441212889187,-0.7846248060811246,1315000.0
-1.719824827969119,-2.16878766680236,1.7693968422539694,1.423252367942115,-1.4648645504416402,-0.42241516658907846,-1.9823545819326613,-0.7723755222926781,-0.636847024947872,-1.3631998952516795,0.001065079695361551,0.11041767575699447,1.5962315996795726,0.09592518783343308,0.0344890037106622,-0.8724441212889187,-0.7846248060811246,426000.0
-1.719824827969119,0.10893836971409726,-0.6320032294838783,-1.2575604976532324,-1.4648645504416402,-0.42241516658907846,0.08828423220821574,2.119108858888457,-0.636847024947872,-0.8494817406799138,1.4959014691023218,1.554333338466987,1.5962315996795726,0.09466346810205165,0.046999621461823446,-0.8724441212889187,-0.7846248060811246,1447500.0
-1.719824827969119,-2.16878766680236,1.7693968422539694,-0.36395620912144994,-1.4648645504416402,-0.42241516658907846,-1.9823545819326613,-0.7723755222926781,-0.636847024947872,-1.3631998952516795,-1.4994299963591962,0.11041767575699447,1.5962315996795726,0.017698564484825968,0.012354833843559699,-0.8724441212889187,-0.7846248060811246,457000.0
-1.719824827969119,-1.0299246485441316,-0.6320032294838783,-0.36395620912144994,-1.4648645504416402,-0.42241516658907846,-0.9470351748622228,0.6733666682978894,0.4039981548321378,-1.0599205027936491,0.18968796794860582,-1.6085295417549015,1.5962315996795726,0.10980410487916671,-0.0001557839073280337,-0.8724441212889187,-0.7846248060811246,1135000.0
-1.719824827969119,1.247801387972326,-0.6320032294838783,-0.36395620912144994,-1.4648645504416402,-0.42241516658907846,1.1236036392786544,2.119108858888457,-0.636847024947872,-1.3631998952516795,0.001065079695361551,0.11041767575699447,1.5962315996795726,0.12368302192490034,0.012354833843559699,-0.8724441212889187,-0.7846248060811246,1542000.0
-1.719824827969119,0.10893836971409726,-0.6320032294838783,-0.36395620912144994,-1.4648645504416402,-0.42241516658907846,0.08828423220821574,0.6733666682978894,0.4039981548321378,-0.908280806564634,-1.4994299963591962,0.11041767575699447,1.5962315996795726,0.053026716964850756,-0.00881698081189397,-0.8724441212889187,-0.7846248060811246,1290000.0
-1.719824827969119,0.10893836971409726,-0.6320032294838783,-0.36395620912144994,-1.4648645504416402,-0.42241516658907846,0.08828423220821574,-0.7723755222926781,-0.636847024947872,-0.8432923653236274,-0.1875578085578827,-0.5771612112477639,1.5962315996795726,0.1072806654163142,0.005618347362291418,-0.8724441212889187,-0.7846248060811246,1290000.0
-1.719824827969119,-2.16878766680236,1.7693968422539694,-0.36395620912144994,-1.4648645504416402,-0.42241516658907846,-1.9823545819326613,-0.7723755222926781,-0.636847024947872,-1.3631998952516795,-1.4994299963591962,1.5887122828172249,1.5962315996795726,0.04671811830767466,0.008505412997237904,-0.8724441212889187,-0.7846248060811246,470000.0
-1.719824827969119,-1.0299246485441316,-0.6320032294838783,-0.36395620912144994,-1.4648645504416402,-0.42241516658907846,-0.9470351748622228,-0.7723755222926781,-1.677692204727882,-0.8618604913924864,-1.4994299963591962,-2.2961084287596596,1.5962315996795726,0.09592518783343308,0.003693636938993762,-0.8724441212889187,-0.7846248060811246,1180000.0
-1.719824827969119,0.10893836971409726,-0.6320032294838783,1.423252367942115,-1.4648645504416402,-0.42241516658907846,0.08828423220821574,0.6733666682978894,-0.636847024947872,-0.9918373738744994,0.18968796794860582,1.0730281175636562,1.5962315996795726,0.08835486944487556,0.001768926515696105,-0.8724441212889187,-0.7846248060811246,1195000.0
-1.719824827969119,-1.0299246485441316,-0.6320032294838783,-0.36395620912144994,-1.4648645504416402,-0.42241516658907846,-0.9470351748622228,-0.7723755222926781,-1.677692204727882,-0.7999667378296231,-1.4994299963591962,-2.2961084287596596,1.5962315996795726,0.08961658917625698,0.022940741171423293,-0.8724441212889187,-0.7846248060811246,1012500.0
-1.719824827969119,-1.0299246485441316,-0.6320032294838783,-0.36395620912144994,-1.4648645504416402,-0.42241516658907846,-0.9470351748622228,-0.7723755222926781,-0.636847024947872,-0.8309136146110547,-1.4994299963591962,-1.2647400982525223,1.5962315996795726,0.007604806633415928,-0.0059299151772210035,-0.8724441212889187,-0.7846248060811246,1030000.0
-1.6976775419329948,0.10893836971409726,0.5686968063850455,-1.2575604976532324,0.7105510572800513,-0.6981292994321446,0.08828423220821574,0.6733666682978894,-0.636847024947872,-0.42550952877429987,1.4959014691023218,1.6918491158679387,0.559881104919522,1.1507228833082028,-1.1280360919225565,1.1035874289097247,-0.9113828443039624,840000.0
-1.6976775419329948,0.10893836971409726,-0.6320032294838783,2.316856656473897,0.7105510572800513,-0.6981292994321446,0.08828423220821574,0.6733666682978894,-0.636847024947872,-1.3631998952516795,1.4959014691023218,-0.061477045994195116,0.559881104919522,1.1217033294853542,-1.1520949722129565,1.1035874289097247,-0.9113828443039624,730000.0
-1.6976775419329948,0.10893836971409726,-0.6320032294838783,1.423252367942115,0.7105510572800513,-0.6981292994321446,0.08828423220821574,0.6733666682978894,-0.636847024947872,-1.3631998952516795,1.4959014691023218,-0.061477045994195116,0.559881104919522,1.1217033294853542,-1.1520949722129565,1.1035874289097247,-0.9113828443039624,770000.0
-1.6976775419329948,-1.0299246485441316,-0.6320032294838783,-0.36395620912144994,0.7105510572800513,-0.6981292994321446,-0.9470351748622228,-0.7723755222926781,-0.636847024947872,-0.5214448467967381,-1.4994299963591962,-0.5771612112477639,0.559881104919522,1.0068868339253407,-1.0318005707606823,1.1035874289097247,-0.9113828443039624,603000.0
-1.6976775419329948,0.10893836971409726,0.5686968063850455,-0.36395620912144994,0.7105510572800513,-0.6981292994321446,0.08828423220821574,0.6733666682978894,0.4039981548321378,-0.6235695401754625,0.7555566327083386,1.4511965054162732,0.559881104919522,1.1027775335139154,-1.0731818448602144,1.1035874289097247,-0.9113828443039624,700000.0
-1.6976775419329948,0.10893836971409726,-0.6320032294838783,-0.36395620912144994,0.7105510572800513,-0.6981292994321446,-0.9470351748622228,-0.7723755222926781,-0.636847024947872,-0.465740468590161,-0.9420493615708597,0.4542071192593736,0.559881104919522,1.033382948285337,-1.1626808795405466,1.1035874289097247,-0.9113828443039624,600000.0
-1.6976775419329948,-1.0299246485441316,1.7693968422539694,2.316856656473897,0.7105510572800513,-0.6981292994321446,-0.9470351748622228,-0.7723755222926781,-0.636847024947872,-0.8432923653236274,-1.4994299963591962,1.519954394116749,0.559881104919522,1.106562692708239,-1.0471982541465166,1.1035874289097247,-0.9113828443039624,500000.0
-1.6976775419329948,0.10893836971409726,-0.6320032294838783,-0.36395620912144994,0.7105510572800513,-0.6981292994321446,-0.9470351748622228,-0.7723755222926781,-0.636847024947872,0.5555064651970842,0.001065079695361551,0.11041767575699447,0.559881104919522,1.1595549214282315,-1.0394994124535994,1.1035874289097247,-0.9113828443039624,720000.0
-1.6976775419329948,1.247801387972326,-0.6320032294838783,-0.36395620912144994,0.7105510572800513,-0.6981292994321446,0.08828423220821574,-0.7723755222926781,0.4039981548321378,0.48432864859979136,0.09537652382198368,0.11041767575699447,0.559881104919522,1.0510470245253045,-1.116487829383044,1.1035874289097247,-0.9113828443039624,785000.0
-1.6976775419329948,1.8172328971014404,-0.6320032294838783,1.423252367942115,0.7105510572800513,-0.6981292994321446,3.1942424534195313,2.119108858888457,0.4039981548321378,1.6572152786160517,1.4959014691023218,0.4542071192593736,0.559881104919522,1.0762814191539194,-1.1713420764451126,1.1035874289097247,-0.9113828443039624,725000.0
-1.6976775419329948,-1.0299246485441316,0.5686968063850455,-0.36395620912144994,0.7105510572800513,-0.6981292994321446,-0.9470351748622228,-0.7723755222926781,-0.636847024947872,-1.022784250655931,-1.4994299963591962,1.6574701715177007,0.559881104919522,1.105300972976768,-1.1954009567355126,1.1035874289097247,-0.9113828443039624,450000.0
-1.6976775419329948,-1.0299246485441316,1.7693968422539694,-0.36395620912144994,0.7105510572800513,-0.6981292994321446,-0.9470351748622228,-0.7723755222926781,-0.636847024947872,-0.926848932633493,-1.4994299963591962,1.5887122828172249,0.559881104919522,1.0018399549996357,-1.0289135051260092,1.1035874289097247,-0.9113828443039624,515000.0
-1.6976775419329948,-1.0299246485441316,1.7693968422539694,-0.36395620912144994,0.7105510572800513,-0.6981292994321446,-0.9470351748622228,-0.7723755222926781,-0.636847024947872,-0.9918373738744994,-1.4994299963591962,1.554333338466987,0.559881104919522,1.0825900178110954,-1.116487829383044,1.1035874289097247,-0.9113828443039624,530000.0
-1.6976775419329948,0.10893836971409726,-0.6320032294838783,-1.2575604976532324,0.7105510572800513,-0.6981292994321446,0.08828423220821574,-0.7723755222926781,4.567378873952177,1.9264531066145074,0.6612451885817164,0.28231239750818404,0.559881104919522,1.0636642218396568,-1.1780785629263808,1.1035874289097247,-0.9113828443039624,895000.0
-1.6976775419329948,0.10893836971409726,-0.6320032294838783,-0.36395620912144994,0.7105510572800513,-0.6981292994321446,0.08828423220821574,-0.7723755222926781,-0.636847024947872,-1.3631998952516795,-1.4994299963591962,-0.5771612112477639,0.559881104919522,1.1040392532453867,-1.1251490262876098,1.1035874289097247,-0.9113828443039624,805000.0
-1.6976775419329948,0.10893836971409726,1.7693968422539694,-0.36395620912144994,0.7105510572800513,-0.6981292994321446,0.08828423220821574,-0.7723755222926781,-0.636847024947872,-0.5431076605437402,0.37831085620185007,0.9011333958124665,0.559881104919522,0.9967930760738412,-1.0558594510510824,1.1035874289097247,-0.9113828443039624,752000.0
-1.6976775419329948,-1.0299246485441316,1.7693968422539694,-0.36395620912144994,0.7105510572800513,-0.6981292994321446,-0.9470351748622228,-0.7723755222926781,-0.636847024947872,-0.7690198610481914,0.001065079695361551,0.11041767575699447,0.559881104919522,1.1545080425025265,-1.1212996054410147,1.1035874289097247,-0.9113828443039624,440000.0
-1.6976775419329948,1.8172328971014404,-0.6320032294838783,-1.2575604976532324,0.7105510572800513,-0.6981292994321446,0.08828423220821574,0.6733666682978894,0.4039981548321378,0.48123396092164816,0.001065079695361551,0.11041767575699447,0.559881104919522,1.0649259415710381,-1.2059868640633764,1.1035874289097247,-0.9113828443039624,755000.0
-1.6976775419329948,0.10893836971409726,0.5686968063850455,-1.2575604976532324,0.7105510572800513,-0.6981292994321446,0.08828423220821574,0.6733666682978894,0.4039981548321378,-0.8525764283580569,0.6612451885817164,1.4511965054162732,0.559881104919522,1.0371681074796606,-1.041424122876897,1.1035874289097247,-0.9113828443039624,700000.0
-1.6976775419329948,0.10893836971409726,-0.6320032294838783,-0.36395620912144994,0.7105510572800513,-0.6981292994321446,0.08828423220821574,-0.7723755222926781,0.4039981548321378,1.6417418402253359,-1.2249836939507261,-0.2333717677453847,0.559881104919522,1.1431525649196452,-1.1472831961547123,1.1035874289097247,-0.9113828443039624,830000.0
-1.6976775419329948,-1.0299246485441316,1.7693968422539694,-0.36395620912144994,0.7105510572800513,-0.6981292994321446,-0.9470351748622228,-0.7723755222926781,-0.636847024947872,-0.8556711160362,0.001065079695361551,1.2449228393148457,0.559881104919522,1.1027775335139154,-1.0481606093581652,1.1035874289097247,-0.9113828443039624,462500.0
-1.6976775419329948,0.10893836971409726,-0.6320032294838783,1.423252367942115,0.7105510572800513,-0.6981292994321446,0.08828423220821574,0.6733666682978894,0.4039981548321378,0.6700099092883813,0.001065079695361551,0.11041767575699447,0.559881104919522,1.038429827211042,-1.1646055899638443,1.1035874289097247,-0.9113828443039624,670000.0
-1.6976775419329948,-1.0299246485441316,-0.6320032294838783,-0.36395620912144994,0.7105510572800513,-0.6981292994321446,-0.9470351748622228,-0.7723755222926781,-0.636847024947872,0.5307489637719388,-1.4994299963591962,0.28231239750818404,0.559881104919522,1.141890845188264,-1.1424714200967419,1.1035874289097247,-0.9113828443039624,675000.0
-1.6976775419329948,0.10893836971409726,-0.6320032294838783,-0.36395620912144994,0.7105510572800513,-0.6981292994321446,0.08828423220821574,0.6733666682978894,3.5265336941721674,0.5307489637719388,1.4959014691023218,-0.5771612112477639,0.559881104919522,1.1595549214282315,-1.1126384085364487,1.1035874289097247,-0.9113828443039624,1042000.0
-1.6976775419329948,0.10893836971409726,-0.6320032294838783,-0.36395620912144994,0.7105510572800513,-0.6981292994321446,0.08828423220821574,-0.7723755222926781,-0.636847024947872,1.0351830553092751,0.001065079695361551,0.11041767575699447,0.559881104919522,1.0863751770053294,-1.075106555283512,1.1035874289097247,-0.9113828443039624,910000.0
-1.6976775419329948,1.247801387972326,-0.6320032294838783,-0.36395620912144994,0.7105510572800513,-0.6981292994321446,2.1589230463490927,2.119108858888457,2.4856885143921574,0.2800792618423423,1.4959014691023218,0.4542071192593736,0.559881104919522,1.0460001455995995,-1.2252339682958058,1.1035874289097247,-0.9113828443039624,773000.0
-1.6976775419329948,0.10893836971409726,-0.6320032294838783,-1.2575604976532324,0.7105510572800513,-0.6981292994321446,0.08828423220821574,2.119108858888457,0.4039981548321378,0.3543517661177783,1.4959014691023218,0.4542071192593736,0.559881104919522,1.018242311508222,-1.2107986401213469,1.1035874289097247,-0.9113828443039624,810000.0
-1.6976775419329948,0.10893836971409726,-0.6320032294838783,-0.36395620912144994,0.7105510572800513,-0.6981292994321446,0.08828423220821574,0.6733666682978894,0.4039981548321378,-0.05724169507526294,0.001065079695361551,0.9698912845129424,0.559881104919522,1.1709103990111125,-1.116487829383044,1.1035874289097247,-0.9113828443039624,715000.0
-1.6976775419329948,0.10893836971409726,-0.6320032294838783,-0.36395620912144994,0.7105510572800513,-0.6981292994321446,0.08828423220821574,-0.7723755222926781,1.4448433346121476,0.5369383391282252,0.001065079695361551,0.11041767575699447,0.559881104919522,1.1330588070682353,-1.082805396976429,1.1035874289097247,-0.9113828443039624,790000.0
-1.6976775419329948,0.10893836971409726,0.5686968063850455,1.423252367942115,0.7105510572800513,-0.6981292994321446,-0.9470351748622228,0.6733666682978894,-0.636847024947872,-0.8649551790706296,-1.4994299963591962,1.4855754497665112,0.559881104919522,1.0863751770053294,-1.1068642772668291,1.1035874289097247,-0.9113828443039624,540000.0
-1.6976775419329948,0.10893836971409726,0.5686968063850455,1.423252367942115,0.7105510572800513,-0.6981292994321446,0.08828423220821574,0.6733666682978894,-0.636847024947872,-0.4564564055557315,-1.4994299963591962,-0.2333717677453847,0.559881104919522,1.1254884886796777,-1.1318855127688783,1.1035874289097247,-0.9113828443039624,825000.0
-1.6976775419329948,0.10893836971409726,-0.6320032294838783,-0.36395620912144994,0.7105510572800513,-0.6981292994321446,0.08828423220821574,-0.7723755222926781,-0.636847024947872,0.4286242703932143,-1.2249836939507261,0.28231239750818404,0.559881104919522,1.0926837756625054,-1.1732667868684101,1.1035874289097247,-0.9113828443039624,685000.0
-1.6976775419329948,0.10893836971409726,-0.6320032294838783,-0.36395620912144994,0.7105510572800513,-0.6981292994321446,0.08828423220821574,-0.7723755222926781,-0.636847024947872,0.5647905282315137,0.001065079695361551,0.11041767575699447,0.559881104919522,1.1456760043824978,-1.0895418834576973,1.1035874289097247,-0.9113828443039624,805000.0
-1.6976775419329948,-1.0299246485441316,1.7693968422539694,-0.36395620912144994,0.7105510572800513,-0.6981292994321446,-0.9470351748622228,-0.7723755222926781,-0.636847024947872,-0.926848932633493,-1.4994299963591962,0.11041767575699447,0.559881104919522,1.1229650492168253,-1.1116760533247998,1.1035874289097247,-0.9113828443039624,510000.0
-1.6976775419329948,0.10893836971409726,-0.6320032294838783,-0.36395620912144994,0.7105510572800513,-0.6981292994321446,0.08828423220821574,0.6733666682978894,-0.636847024947872,-0.7071261074853281,0.001065079695361551,0.11041767575699447,0.559881104919522,1.1494611635768215,-1.0856924626113755,1.1035874289097247,-0.9113828443039624,612000.0
-1.6976775419329948,0.10893836971409726,-0.6320032294838783,-0.36395620912144994,0.7105510572800513,-0.6981292994321446,0.08828423220821574,-0.7723755222926781,0.4039981548321378,0.5307489637719388,0.001065079695361551,0.11041767575699447,0.559881104919522,1.1646018003539365,-1.0943536595159415,1.1035874289097247,-0.9113828443039624,662000.0
-1.6976775419329948,1.247801387972326,-0.6320032294838783,-0.36395620912144994,0.7105510572800513,-0.6981292994321446,1.1236036392786544,2.119108858888457,0.4039981548321378,0.28317394952048547,0.001065079695361551,0.11041767575699447,0.559881104919522,1.0460001455995995,-1.2146480609679422,1.1035874289097247,-0.9113828443039624,978000.0
-1.6976775419329948,0.10893836971409726,-0.6320032294838783,-1.2575604976532324,0.7105510572800513,-0.6981292994321446,0.08828423220821574,-0.7723755222926781,-0.636847024947872,0.4471923964620733,0.001065079695361551,0.11041767575699447,0.559881104919522,1.1254884886796777,-1.1280360919225565,1.1035874289097247,-0.9113828443039624,720000.0
-1.6976775419329948,1.247801387972326,-0.6320032294838783,-0.36395620912144994,0.7105510572800513,-0.6981292994321446,1.1236036392786544,-0.7723755222926781,0.4039981548321378,0.2119961329231926,0.001065079695361551,0.11041767575699447,0.559881104919522,1.0485235850624521,-1.1232243158643123,1.1035874289097247,-0.9113828443039624,765000.0
-1.6976775419329948,1.247801387972326,-0.6320032294838783,-0.36395620912144994,0.7105510572800513,-0.6981292994321446,1.1236036392786544,0.6733666682978894,1.4448433346121476,0.5802639666222296,1.4959014691023218,0.28231239750818404,0.559881104919522,1.0548321837196282,-1.1674926555987908,1.1035874289097247,-0.9113828443039624,900000.0
-1.6755302558968703,-1.0299246485441316,-0.6320032294838783,-0.36395620912144994,-1.3066525062436989,1.1105554120183692,-0.9470351748622228,-0.7723755222926781,-1.677692204727882,-0.9918373738744994,-1.4994299963591962,-2.2961084287596596,0.9744213028235422,-0.4630166531896978,-0.38221080291933107,0.6095795413600639,-0.9534071308499122,1275000.0
-1.6755302558968703,-1.0299246485441316,-0.6320032294838783,-0.36395620912144994,-1.3066525062436989,1.1105554120183692,-0.9470351748622228,-0.7723755222926781,-1.677692204727882,-0.871144554426916,0.001065079695361551,0.11041767575699447,0.9744213028235422,-0.4516611756068167,-0.3985708415168141,0.6095795413600639,-0.9534071308499122,1455000.0
-1.6755302558968703,0.10893836971409726,-0.6320032294838783,-1.2575604976532324,-1.3066525062436989,1.1105554120183692,0.08828423220821574,0.6733666682978894,-1.677692204727882,-0.7102207951634713,1.4959014691023218,-2.639897872262039,0.9744213028235422,-0.4907744872811651,-0.43610269476975083,0.6095795413600639,-0.9534071308499122,2850000.0
-1.6755302558968703,0.10893836971409726,-0.6320032294838783,-0.36395620912144994,-1.3066525062436989,1.1105554120183692,0.08828423220821574,0.6733666682978894,-1.677692204727882,-0.9670798724493541,0.6612451885817164,-2.639897872262039,0.9744213028235422,-0.45418461506966923,-0.4466886020976144,0.6095795413600639,-0.9534071308499122,1850000.0
-1.6755302558968703,-1.0299246485441316,-0.6320032294838783,-0.36395620912144994,-1.3066525062436989,1.1105554120183692,-0.9470351748622228,-0.7723755222926781,-1.677692204727882,-0.9608904970930678,-1.4994299963591962,-2.2961084287596596,0.9744213028235422,-0.427688500709673,-0.3725872508031163,0.6095795413600639,-0.9534071308499122,1436000.0
